['K5.txt_1', 47.88, 29.32, 20.66, 15.98, 13.3, 11.08, 9.98, 9.38, 8.76, 8.2, 7.72, 7.22, 6.9, 6.74, 6.46, 6.26, 6.2, 6.18, 6.04, 5.9, 5.82, 5.76, 5.6, 5.52, 5.48, 5.44, 5.24, 5.14, 5.12, 5.1, 5.06, 4.88, 4.84, 4.78, 4.74, 4.66, 4.66, 4.66, 4.64, 4.6, 4.54, 13]
['K5.txt_2', 0.027, 2.664, 5.256, 7.461, 9.06, 10.354, 11.08, 11.909, 12.749, 13.185, 13.845, 14.761, 15.099, 15.373, 15.922, 16.155, 16.276, 16.28, 16.588, 16.855, 16.999, 17.118, 17.548, 17.538, 17.402, 17.536, 17.949, 18.219, 18.261, 18.244, 18.438, 18.54, 18.551, 18.654, 18.947, 19.458, 19.451, 19.451, 19.559, 19.678, 20.119, 352.769]
['K6.txt_1', 47.88, 29.3, 20.34, 15.72, 12.78, 10.9, 9.86, 9.34, 9.0, 8.32, 7.96, 7.6, 7.18, 6.96, 6.74, 6.62, 6.52, 6.42, 6.28, 6.14, 6.06, 5.94, 5.84, 5.74, 5.62, 5.3, 5.2, 5.14, 5.08, 5.06, 5.02, 4.98, 4.96, 4.92, 4.9, 4.88, 4.86, 4.86, 4.8, 4.8, 4.78, 13]
['K6.txt_2', 0.027, 2.574, 5.39, 7.465, 9.046, 10.216, 10.782, 11.602, 12.014, 12.886, 13.467, 14.05, 14.492, 14.743, 15.344, 15.49, 15.672, 15.904, 16.332, 16.576, 16.596, 16.878, 16.981, 17.233, 17.516, 18.244, 18.293, 18.436, 18.589, 18.622, 18.668, 18.74, 18.733, 18.943, 19.01, 19.059, 19.192, 19.184, 19.255, 19.255, 19.375, 348.462]
['K7.txt_1', 47.88, 29.36, 20.42, 15.6, 12.8, 10.9, 9.86, 9.38, 8.7, 8.1, 7.7, 7.38, 6.96, 6.8, 6.62, 6.28, 6.0, 5.74, 5.54, 5.36, 5.06, 4.9, 4.82, 4.68, 4.58, 4.5, 4.38, 4.34, 4.32, 4.3, 4.24, 4.2, 4.18, 4.14, 4.14, 4.12, 4.06, 4.02, 3.92, 3.88, 3.84, 16]
['K7.txt_2', 0.027, 2.582, 5.268, 7.447, 8.834, 10.179, 10.91, 11.615, 12.475, 12.964, 13.394, 13.951, 14.35, 14.593, 15.321, 15.714, 16.236, 16.785, 16.906, 17.222, 17.435, 17.676, 17.792, 18.051, 18.375, 18.48, 18.683, 18.713, 18.737, 18.734, 18.898, 19.015, 19.082, 19.407, 19.407, 19.443, 19.716, 19.747, 19.93, 20.254, 20.294, 436.938]
['K8.txt_1', 47.88, 29.16, 20.48, 15.38, 12.66, 10.8, 9.66, 8.96, 8.46, 7.96, 7.54, 7.04, 6.78, 6.56, 6.24, 6.08, 5.82, 5.56, 5.28, 5.16, 4.9, 4.64, 4.5, 4.36, 4.28, 4.18, 4.14, 4.06, 4.02, 4.02, 3.98, 3.94, 3.84, 3.82, 3.78, 3.78, 3.72, 3.72, 3.72, 3.64, 3.54, 19]
['K8.txt_2', 0.027, 2.505, 5.311, 7.54, 9.084, 10.002, 10.682, 11.523, 12.038, 13.29, 13.795, 14.358, 14.69, 15.214, 15.78, 15.899, 16.322, 16.49, 16.851, 17.002, 17.107, 17.651, 17.767, 18.131, 18.252, 18.473, 18.616, 18.904, 18.939, 18.923, 19.081, 19.057, 19.424, 19.477, 19.515, 19.5, 19.849, 19.844, 19.844, 20.191, 20.376, 465.368]
['K9.txt_1', 47.88, 29.04, 20.28, 15.3, 12.58, 10.84, 9.34, 8.86, 8.1, 7.66, 7.06, 6.54, 6.22, 5.96, 5.54, 5.3, 5.14, 4.86, 4.72, 4.6, 4.44, 4.36, 4.26, 4.16, 4.1, 4.06, 3.96, 3.9, 3.88, 3.86, 3.8, 3.8, 3.76, 3.74, 3.7, 3.7, 3.68, 3.66, 3.6, 3.54, 3.5, 22]
['K9.txt_2', 0.027, 2.529, 5.282, 7.422, 9.195, 10.177, 11.179, 11.626, 12.676, 13.315, 14.03, 14.464, 14.718, 15.158, 15.928, 15.947, 16.19, 16.494, 16.71, 17.048, 16.89, 16.951, 17.221, 17.488, 17.595, 17.545, 17.857, 17.902, 17.839, 17.993, 18.085, 18.076, 18.142, 18.236, 18.377, 18.368, 18.202, 18.398, 18.357, 18.459, 18.538, 430.318]
